tiempo_id;usuario;practica;tecla;up;down;modo
124275;68;9;82;25630;25565;1
124276;68;9;32;25898;25811;1
124277;68;9;68;25979;25912;1
124278;68;9;69;26146;26101;1
124279;68;9;84;26290;26230;1
124280;68;9;69;26419;26345;1
124281;68;9;82;26522;26442;1
124282;68;9;77;26864;26775;1
124283;68;9;73;27061;26918;1
124284;68;9;78;27119;27040;1
124285;68;9;65;27309;27247;1
124286;68;9;82;27459;27387;1
124287;68;9;32;28271;28106;1
124288;68;9;81;28485;28409;1
124289;68;9;85;28584;28515;1
124290;68;9;73;28763;28688;1
124291;68;9;69;28885;28818;1
124292;68;9;78;29010;28927;1
124293;68;9;32;29185;29133;1
124294;68;9;69;29312;29245;1
124295;68;9;83;29535;29471;1
124296;68;9;32;29656;29591;1
124297;68;9;76;29828;29740;1
124298;68;9;65;29944;29873;1
124299;68;9;32;30064;29963;1
124300;68;9;80;30303;30233;1
124301;68;9;69;30421;30346;1
124302;68;9;82;30570;30511;1
124303;68;9;83;30802;30701;1
124304;68;9;79;30855;30780;1
124305;68;9;78;30950;30884;1
124306;68;9;65;31061;31002;1
124307;68;9;32;31165;31108;1
124308;68;9;81;31280;31210;1
124309;68;9;85;31388;31325;1
124310;68;9;69;31518;31470;1
124311;68;9;32;31638;31569;1
124312;68;9;69;31737;31674;1
124313;68;9;83;31928;31866;1
124314;68;9;67;32006;31942;1
124315;68;9;82;32175;32101;1
124316;68;9;73;32286;32189;1
124317;68;9;66;32354;32301;1
124318;68;9;69;32536;32485;1
124319;68;9;46;33442;33356;1
124320;68;9;69;39364;39219;1
124321;68;9;83;39708;39620;1
124322;68;9;32;40546;40462;1
124323;68;9;76;40986;40874;1
124324;68;9;65;41149;41074;1
124325;68;9;32;41217;41182;1
124326;68;9;80;41439;41367;1
124327;68;9;82;41839;41742;1
124328;68;9;73;41972;41890;1
124329;68;9;77;42379;42306;1
124330;68;9;69;42505;42425;1
124331;68;9;82;42679;42614;1
124332;68;9;65;42934;42842;1
124333;68;9;32;43019;42948;1
124334;68;9;67;44891;44808;1
124335;68;9;65;45071;44981;1
124336;68;9;80;45251;45159;1
124337;68;9;84;45438;45349;1
124338;68;9;85;45624;45560;1
124339;68;9;82;45877;45789;1
124340;68;9;65;45994;45932;1
124341;68;9;32;46270;46195;1
124342;68;9;81;46713;46599;1
124343;68;9;85;46844;46768;1
124344;68;9;69;46973;46897;1
124345;68;9;32;47079;46999;1
124346;68;9;86;47258;47186;1
124347;68;9;65;47377;47318;1
124348;68;9;77;47577;47481;1
124349;68;9;79;47716;47632;1
124350;68;9;83;47772;47730;1
124351;68;9;32;47925;47850;1
124352;68;9;65;48050;48005;1
124353;68;9;32;48233;48130;1
124354;68;9;80;48548;48441;1
124355;68;9;82;48733;48643;1
124356;68;9;79;48814;48748;1
124357;68;9;66;48988;48906;1
124358;68;9;65;49152;49092;1
124359;68;9;82;49306;49209;1
124360;68;9;32;49673;49639;1
124361;68;9;69;49934;49852;1
124362;68;9;83;50164;50094;1
124363;68;9;67;50310;50236;1
124364;68;9;82;50510;50420;1
124365;68;9;73;50632;50541;1
124366;68;9;66;50749;50684;1
124367;68;9;73;50906;50824;1
124368;68;9;82;51026;50965;1
124369;68;9;32;51596;51553;1
124370;68;9;49;52371;52283;1
124371;68;9;57;52586;52500;1
124372;68;9;55;52728;52647;1
124373;68;9;51;53108;53033;1
124374;68;9;46;53543;53435;1
124375;68;9;48;53770;53649;1
124376;68;9;52;54179;54102;1
124377;68;9;32;54575;54495;1
124378;68;9;74;54761;54700;1
124379;68;9;85;54936;54870;1
124380;68;9;78;55131;55037;1
124381;68;9;84;55255;55185;1
124382;68;9;79;55370;55311;1
124383;68;9;32;55588;55500;1
124384;68;9;67;56132;56023;1
124385;68;9;79;56291;56200;1
124386;68;9;78;56447;56337;1
124387;68;9;32;56670;56581;1
124388;68;9;54;57668;57510;1
124389;68;9;53;57795;57682;1
124390;68;9;52;58688;58624;1
124391;68;9;46;59182;59086;1
124392;68;9;53;59461;59369;1
124393;68;9;51;59674;59605;1
124394;68;9;32;60173;60110;1
124395;68;9;84;60455;60402;1
124396;68;9;82;60632;60567;1
124397;68;9;65;60784;60724;1
124398;68;9;84;60903;60833;1
124399;68;9;65;61039;60979;1
124400;68;9;78;61207;61125;1
124401;68;9;68;61314;61253;1
124402;68;9;79;61427;61377;1
124403;68;9;32;61612;61548;1
124404;68;9;68;61797;61715;1
124405;68;9;69;61942;61892;1
124406;68;9;32;62194;62087;1
124407;68;9;86;62508;62433;1
124408;68;9;65;62657;62602;1
124409;68;9;76;62947;62791;1
124410;68;9;73;63068;62998;1
124411;68;9;68;63405;63312;1
124412;68;9;65;63561;63511;1
124413;68;9;82;63696;63596;1
124414;68;9;32;64052;63949;1
124415;68;9;65;64209;64144;1
124416;68;9;76;64284;64222;1
124417;68;9;32;64426;64371;1
124418;68;9;85;64735;64684;1
124419;68;9;83;64837;64784;1
124420;68;9;85;64939;64875;1
124421;68;9;65;65066;65020;1
124422;68;9;82;65197;65130;1
124423;68;9;73;65494;65428;1
124424;68;9;79;65668;65609;1
124425;68;9;46;65985;65985;1
124426;69;62;69;88;0;1
124427;69;62;83;272;185;1
124428;69;62;84;351;231;1
124429;69;62;65;464;352;1
124430;69;62;32;591;488;1
124431;69;62;69;639;559;1
124432;69;62;83;800;728;1
124433;69;62;32;880;808;1
124434;69;62;85;1087;976;1
124435;69;62;78;1159;1076;1
124436;69;62;65;1295;1159;1
124437;69;62;32;1384;1256;1
124438;69;62;80;1760;1672;1
124439;69;62;82;1874;1784;1
124440;69;62;85;2009;1937;1
124441;69;62;69;2929;2816;1
124442;69;62;66;2992;2929;1
124443;69;62;65;3159;3048;1
124444;69;62;32;3265;3159;1
124445;69;62;68;3400;3265;1
124446;69;62;69;3432;3361;1
124447;69;62;32;3920;3833;1
124448;69;62;69;3976;3903;1
124449;69;62;83;4193;4072;1
124450;69;62;67;4296;4193;1
124451;69;62;82;4513;4392;1
124452;69;62;73;4599;4514;1
124453;69;62;84;4712;4599;1
124454;69;62;85;4849;4776;1
124455;69;62;82;4991;4849;1
124456;69;62;65;5103;4991;1
124457;69;62;44;6000;5896;1
124458;69;62;32;6072;5976;1
124459;69;62;73;6240;6144;1
124460;69;62;78;6345;6208;1
124461;69;62;71;6432;6346;1
124462;69;62;82;6639;6512;1
124463;69;62;69;6664;6592;1
124464;69;62;83;6871;6736;1
124465;69;62;65;6944;6808;1
124466;69;62;82;7008;6888;1
124467;69;62;32;7144;7040;1
124468;69;62;49;8032;7936;1
124469;69;62;55;8280;8136;1
124470;69;62;54;8400;8320;1
124471;69;62;46;8623;8531;1
124472;69;62;53;8911;8792;1
124473;69;62;52;8968;8876;1
124474;69;62;32;9152;9024;1
124475;69;62;76;9408;9335;1
124476;69;62;85;9639;9536;1
124477;69;62;69;9736;9639;1
124478;69;62;71;10097;9864;1
124479;69;62;79;10313;10280;1
124480;69;62;32;10663;10567;1
124481;69;62;79;10825;10728;1
124482;69;62;84;10912;10826;1
124483;69;62;82;10992;10880;1
124484;69;62;79;11040;10944;1
124485;69;62;32;11192;11080;1
124486;69;62;67;11345;11224;1
124487;69;62;79;11376;11296;1
124488;69;62;77;11488;11368;1
124489;69;62;79;11544;11464;1
124490;69;62;32;11703;11568;1
124491;69;62;57;12177;12040;1
124492;69;62;56;12232;12127;1
124493;69;62;55;12272;12177;1
124494;69;62;46;12520;12400;1
124495;69;62;49;12761;12599;1
124496;69;62;53;12761;12663;1
124497;69;62;44;13321;13224;1
124498;69;62;32;13431;13321;1
124499;69;62;65;13583;13464;1
124500;69;62;72;13647;13583;1
124501;69;62;79;13832;13736;1
124502;69;62;82;13928;13816;1
124503;69;62;65;13976;13888;1
124504;69;62;32;14082;13960;1
124505;69;62;83;14168;14083;1
124506;69;62;69;14352;14248;1
124507;69;62;71;14433;14305;1
124508;69;62;85;14496;14392;1
124509;69;62;73;14520;14433;1
124510;69;62;77;14727;14607;1
124511;69;62;79;14769;14664;1
124512;69;62;83;14854;14769;1
124513;69;62;32;14920;14840;1
124514;69;62;80;15056;14976;1
124515;69;62;65;15112;15016;1
124516;69;62;82;15200;15088;1
124517;69;62;65;15312;15168;1
124518;69;62;32;15328;15232;1
124519;69;62;73;15505;15384;1
124520;69;62;78;15576;15464;1
124521;69;62;84;15984;15896;1
124522;69;62;69;16113;16018;1
124523;69;62;78;16543;16488;1
124524;69;62;84;17144;17056;1
124525;69;62;65;17321;17184;1
124526;69;62;82;17321;17248;1
124527;69;62;32;17472;17376;1
124528;69;62;68;17575;17448;1
124529;69;62;69;17640;17534;1
124530;69;62;84;17759;17656;1
124531;69;62;69;17888;17759;1
124532;69;62;82;17975;17848;1
124533;69;62;77;17999;17864;1
124534;69;62;73;18129;18024;1
124535;69;62;78;18232;18129;1
124536;69;62;65;18288;18152;1
124537;69;62;82;18352;18264;1
124538;69;62;32;18712;18633;1
124539;69;62;81;19193;19088;1
124540;69;62;85;19288;19193;1
124541;69;62;73;19351;19248;1
124542;69;62;69;19433;19312;1
124543;69;62;78;19528;19433;1
124544;69;62;32;19704;19599;1
124545;69;62;69;19759;19688;1
124546;69;62;83;19904;19848;1
124547;69;62;32;19984;19872;1
124548;69;62;76;20144;20072;1
124549;69;62;65;20296;20160;1
124550;69;62;32;20326;20240;1
124551;69;62;80;20473;20400;1
124552;69;62;69;20599;20474;1
124553;69;62;82;20736;20575;1
124554;69;62;83;20840;20703;1
124555;69;62;79;20944;20816;1
124556;69;62;78;21538;21440;1
124557;69;62;65;21607;21538;1
124558;69;62;32;22008;21952;1
124559;69;62;81;22360;22272;1
124560;69;62;85;22543;22456;1
124561;69;62;69;22631;22543;1
124562;69;62;32;22815;22712;1
124563;69;62;69;22872;22759;1
124564;69;62;83;23049;22944;1
124565;69;62;67;23128;23049;1
124566;69;62;82;23376;23256;1
124567;69;62;73;23488;23408;1
124568;69;62;66;23615;23512;1
124569;69;62;69;24368;24288;1
124570;69;62;46;24542;24464;1
124571;69;62;69;25472;25408;1
124572;69;62;83;25665;25566;1
124573;69;62;32;25728;25665;1
124574;69;62;76;25895;25823;1
124575;69;62;65;26118;26015;1
124576;69;62;32;26175;26087;1
124577;69;62;80;26321;26281;1
124578;69;62;82;26440;26399;1
124579;69;62;73;26928;26839;1
124580;69;62;77;27105;27008;1
124581;69;62;69;27216;27106;1
124582;69;62;82;27289;27184;1
124583;69;62;65;27432;27289;1
124584;69;62;32;27456;27352;1
124585;69;62;67;27807;27696;1
124586;69;62;65;27904;27807;1
124587;69;62;80;27960;27880;1
124588;69;62;84;28105;27984;1
124589;69;62;85;28159;28106;1
124590;69;62;82;28288;28184;1
124591;69;62;65;28345;28256;1
124592;69;62;32;28458;28345;1
124593;69;62;81;28532;28458;1
124594;69;62;85;28737;28631;1
124595;69;62;69;28847;28737;1
124596;69;62;32;29040;28944;1
124597;69;62;86;29096;29008;1
124598;69;62;65;29343;29224;1
124599;69;62;77;29440;29343;1
124600;69;62;79;29481;29383;1
124601;69;62;83;29567;29481;1
124602;69;62;32;29680;29567;1
124603;69;62;65;29815;29696;1
124604;69;62;32;29903;29815;1
124605;69;62;80;30039;29975;1
124606;69;62;82;30143;30039;1
124607;69;62;79;30239;30143;1
124608;69;62;66;30335;30239;1
124609;69;62;65;30512;30399;1
124610;69;62;82;30583;30479;1
124611;69;62;32;30712;30599;1
124612;69;62;69;30784;30696;1
124613;69;62;83;31000;30871;1
124614;69;62;67;31064;30960;1
124615;69;62;82;31256;31145;1
124616;69;62;73;31352;31240;1
124617;69;62;66;31543;31414;1
124618;69;62;73;31623;31519;1
124619;69;62;82;31783;31679;1
124620;69;62;32;32015;31935;1
124621;69;62;49;32639;32559;1
124622;69;62;57;32903;32791;1
124623;69;62;55;33015;32903;1
124624;69;62;51;33199;33167;1
124625;69;62;46;33439;33335;1
124626;69;62;48;33551;33471;1
124627;69;62;52;33719;33679;1
124628;69;62;32;34063;33927;1
124629;69;62;74;34558;34487;1
124630;69;62;85;34766;34671;1
124631;69;62;78;34863;34734;1
124632;69;62;84;34943;34839;1
124633;69;62;79;35126;35103;1
124634;69;62;32;35599;35519;1
124635;69;62;67;35823;35711;1
124636;69;62;79;35967;35847;1
124637;69;62;78;36015;35919;1
124638;69;62;32;36254;36110;1
124639;69;62;54;36719;36574;1
124640;69;62;53;36719;36638;1
124641;69;62;52;36806;36678;1
124642;69;62;46;36951;36896;1
124643;69;62;53;37255;37047;1
124644;69;62;51;37511;37415;1
124645;69;62;32;37808;37663;1
124646;69;62;84;38111;37968;1
124647;69;62;82;38192;38072;1
124648;69;62;65;38736;38672;1
124649;69;62;84;38903;38784;1
124650;69;62;65;39049;38903;1
124651;69;62;78;39120;39016;1
124652;69;62;68;39248;39160;1
124653;69;62;79;39288;39208;1
124654;69;62;32;39464;39368;1
124655;69;62;68;39688;39521;1
124656;69;62;69;39744;39616;1
124657;69;62;32;39784;39689;1
124658;69;62;86;40032;39903;1
124659;69;62;65;40201;40104;1
124660;69;62;76;40272;40202;1
124661;69;62;73;40473;40367;1
124662;69;62;68;40550;40473;1
124663;69;62;65;40703;40528;1
124664;69;62;82;40759;40647;1
124665;69;62;32;40833;40743;1
124666;69;62;65;40976;40833;1
124667;69;62;76;41016;40944;1
124668;69;62;32;41856;41760;1
124669;69;62;85;42184;42160;1
124670;69;62;83;43216;43120;1
124671;69;62;85;43352;43224;1
124672;69;62;65;43464;43327;1
124673;69;62;82;43575;43480;1
124674;69;62;73;43927;43784;1
124675;69;62;79;43984;43879;1
124676;69;62;46;44144;44144;1
124677;69;63;69;72;0;1
124678;69;63;83;337;216;1
124679;69;63;84;418;296;1
124680;69;63;65;528;418;1
124681;69;63;32;617;513;1
124682;69;63;69;673;593;1
124683;69;63;83;873;760;1
124684;69;63;32;903;816;1
124685;69;63;85;1153;1024;1
124686;69;63;78;1242;1129;1
124687;69;63;65;1385;1243;1
124688;69;63;32;1432;1345;1
124689;69;63;80;1600;1536;1
124690;69;63;82;1713;1632;1
124691;69;63;85;2128;2025;1
124692;69;63;69;2250;2152;1
124693;69;63;66;2488;2442;1
124694;69;63;65;2937;2841;1
124695;69;63;32;3153;3048;1
124696;69;63;68;3242;3121;1
124697;69;63;69;3274;3201;1
124698;69;63;32;3385;3274;1
124699;69;63;69;3425;3361;1
124700;69;63;83;3640;3505;1
124701;69;63;67;3640;3601;1
124702;69;63;82;3839;3751;1
124703;69;63;73;4056;3969;1
124704;69;63;84;4153;4056;1
124705;69;63;85;4321;4208;1
124706;69;63;82;4409;4297;1
124707;69;63;65;4506;4377;1
124708;69;63;44;4618;4506;1
124709;69;63;32;4721;4618;1
124710;69;63;73;4897;4792;1
124711;69;63;78;4978;4873;1
124712;69;63;71;5089;4978;1
124713;69;63;82;5281;5169;1
124714;69;63;69;5305;5249;1
124715;69;63;83;5513;5377;1
124716;69;63;65;5577;5465;1
124717;69;63;82;5658;5529;1
124718;69;63;32;5799;5658;1
124719;69;63;49;6105;6032;1
124720;69;63;55;6370;6225;1
124721;69;63;54;6536;6456;1
124722;69;63;46;6776;6696;1
124723;69;63;53;7048;6936;1
124724;69;63;52;7113;7008;1
124725;69;63;32;7265;7169;1
124726;69;63;76;7617;7561;1
124727;69;63;85;7832;7729;1
124728;69;63;69;7905;7808;1
124729;69;63;71;8098;7977;1
124730;69;63;79;8185;8099;1
124731;69;63;32;8407;8330;1
124732;69;63;79;8568;8488;1
124733;69;63;84;8673;8568;1
124734;69;63;82;8730;8624;1
124735;69;63;79;8800;8689;1
124736;69;63;32;8953;8857;1
124737;69;63;67;9115;8977;1
124738;69;63;79;9115;9040;1
124739;69;63;77;9225;9116;1
124740;69;63;79;9273;9209;1
124741;69;63;32;9426;9289;1
124742;69;63;57;9920;9832;1
124743;69;63;56;9977;9833;1
124744;69;63;55;10026;9920;1
124745;69;63;46;10273;10192;1
124746;69;63;49;10593;10457;1
124747;69;63;53;10633;10512;1
124748;69;63;44;11745;11649;1
124749;69;63;32;11848;11745;1
124750;69;63;65;11985;11872;1
124751;69;63;72;12152;12080;1
124752;69;63;79;12408;12280;1
124753;69;63;82;12515;12424;1
124754;69;63;65;12609;12515;1
124755;69;63;32;12666;12577;1
124756;69;63;83;12792;12721;1
124757;69;63;69;12991;12896;1
124758;69;63;71;13090;12969;1
124759;69;63;85;13210;13090;1
124760;69;63;73;13210;13127;1
124761;69;63;77;13456;13320;1
124762;69;63;79;13504;13456;1
124763;69;63;83;13569;13504;1
124764;69;63;32;13673;13586;1
124765;69;63;80;13831;13767;1
124766;69;63;65;13905;13783;1
124767;69;63;82;13992;13882;1
124768;69;63;65;14089;13992;1
124769;69;63;32;14129;14032;1
124770;69;63;73;14273;14177;1
124771;69;63;78;14329;14249;1
124772;69;63;84;14385;14297;1
124773;69;63;69;14481;14361;1
124774;69;63;78;14569;14425;1
124775;69;63;84;14866;14752;1
124776;69;63;65;15024;14866;1
124777;69;63;82;15047;14985;1
124778;69;63;32;15249;15177;1
124779;69;63;68;15337;15209;1
124780;69;63;69;15393;15305;1
124781;69;63;84;15552;15433;1
124782;69;63;69;15697;15553;1
124783;69;63;82;15776;15664;1
124784;69;63;77;15874;15759;1
124785;69;63;73;16033;15874;1
124786;69;63;78;16080;16002;1
124787;69;63;65;16120;16004;1
124788;69;63;82;16191;16080;1
124789;69;63;32;16361;16257;1
124790;69;63;81;16409;16312;1
124791;69;63;85;16592;16472;1
124792;69;63;73;17393;17312;1
124793;69;63;69;17576;17489;1
124794;69;63;78;17672;17577;1
124795;69;63;32;17881;17792;1
124796;69;63;69;17944;17881;1
124797;69;63;83;18090;18026;1
124798;69;63;32;18169;18090;1
124799;69;63;76;18337;18249;1
124800;69;63;65;18528;18385;1
124801;69;63;32;18576;18513;1
124802;69;63;80;18736;18657;1
124803;69;63;69;18823;18713;1
124804;69;63;82;18919;18800;1
124805;69;63;83;19162;19042;1
124806;69;63;79;20096;19977;1
124807;69;63;78;20201;20096;1
124808;69;63;65;20289;20217;1
124809;69;63;32;21002;20913;1
124810;69;63;81;21096;21003;1
124811;69;63;85;21185;21096;1
124812;69;63;69;21281;21209;1
124813;69;63;32;21417;21289;1
124814;69;63;69;21457;21361;1
124815;69;63;83;21697;21552;1
124816;69;63;67;21808;21681;1
124817;69;63;82;22017;21889;1
124818;69;63;73;22112;22001;1
124819;69;63;66;22272;22169;1
124820;69;63;69;22409;22336;1
124821;69;63;46;22529;22425;1
124822;69;63;69;23121;23041;1
124823;69;63;83;23297;23233;1
124824;69;63;32;23393;23313;1
124825;69;63;76;23552;23465;1
124826;69;63;65;23696;23567;1
124827;69;63;32;23712;23641;1
124828;69;63;80;23848;23784;1
124829;69;63;82;23986;23864;1
124830;69;63;73;24082;23986;1
124831;69;63;77;24194;24049;1
124832;69;63;69;24194;24082;1
124833;69;63;82;24265;24153;1
124834;69;63;65;24409;24281;1
124835;69;63;32;24465;24353;1
124836;69;63;67;24642;24552;1
124837;69;63;65;24752;24643;1
124838;69;63;80;24856;24767;1
124839;69;63;84;25010;24856;1
124840;69;63;85;26361;26241;1
124841;69;63;82;26441;26321;1
124842;69;63;65;26528;26409;1
124843;69;63;32;26610;26528;1
124844;69;63;81;26706;26610;1
124845;69;63;85;26784;26707;1
124846;69;63;69;26913;26808;1
124847;69;63;32;27019;26889;1
124848;69;63;86;27112;27019;1
124849;69;63;65;27305;27169;1
124850;69;63;77;27361;27273;1
124851;69;63;79;27418;27329;1
124852;69;63;83;27505;27418;1
124853;69;63;32;27657;27537;1
124854;69;63;65;27775;27658;1
124855;69;63;32;27832;27752;1
124856;69;63;80;27993;27929;1
124857;69;63;82;28049;27977;1
124858;69;63;79;28194;28104;1
124859;69;63;66;28273;28194;1
124860;69;63;65;28465;28361;1
124861;69;63;82;28512;28425;1
124862;69;63;32;28697;28553;1
124863;69;63;69;28776;28697;1
124864;69;63;83;28985;28873;1
124865;69;63;67;29136;29017;1
124866;69;63;82;29328;29217;1
124867;69;63;73;29393;29289;1
124868;69;63;66;29546;29449;1
124869;69;63;73;29658;29546;1
124870;69;63;82;29740;29658;1
124871;69;63;32;30489;30361;1
124872;69;63;49;30713;30649;1
124873;69;63;57;31513;31401;1
124874;69;63;55;31681;31568;1
124875;69;63;51;31921;31848;1
124876;69;63;46;32265;32192;1
124877;69;63;48;32640;32569;1
124878;69;63;52;32816;32752;1
124879;69;63;32;33201;33112;1
124880;69;63;74;33457;33401;1
124881;69;63;85;33639;33545;1
124882;69;63;78;33730;33601;1
124883;69;63;84;33832;33730;1
124884;69;63;79;33913;33832;1
124885;69;63;32;34120;34016;1
124886;69;63;67;34241;34120;1
124887;69;63;79;34751;34640;1
124888;69;63;78;34841;34739;1
124889;69;63;32;35009;34912;1
124890;69;63;54;35775;35649;1
124891;69;63;53;35807;35711;1
124892;69;63;52;35872;35759;1
124893;69;63;46;36098;35985;1
124894;69;63;53;36273;36152;1
124895;69;63;51;36513;36441;1
124896;69;63;32;36697;36672;1
124897;69;63;84;36953;36857;1
124898;69;63;82;37001;36913;1
124899;69;63;65;37194;37097;1
124900;69;63;84;37290;37194;1
124901;69;63;65;37434;37291;1
124902;69;63;78;37473;37434;1
124903;69;63;68;37874;37775;1
124904;69;63;79;37953;37875;1
124905;69;63;32;38145;38041;1
124906;69;63;68;38200;38089;1
124907;69;63;69;38273;38175;1
124908;69;63;32;38450;38313;1
124909;69;63;86;38537;38450;1
124910;69;63;65;38770;38617;1
124911;69;63;76;38770;38705;1
124912;69;63;73;38970;38897;1
124913;69;63;68;39049;38970;1
124914;69;63;65;39209;39073;1
124915;69;63;82;39280;39168;1
124916;69;63;32;39337;39233;1
124917;69;63;65;39489;39361;1
124918;69;63;76;39529;39448;1
124919;69;63;32;39656;39593;1
124920;69;63;85;39824;39752;1
124921;69;63;83;39985;39864;1
124922;69;63;85;40049;39961;1
124923;69;63;65;40233;40104;1
124924;69;63;82;40329;40184;1
124925;69;63;73;40377;40257;1
124926;69;63;79;40401;40345;1
124927;69;63;46;40545;40545;1
124928;65;11;69;136;0;1
124929;65;11;83;405;265;1
124930;65;11;84;675;496;1
124931;65;11;65;839;625;1
124932;65;11;32;1234;1074;1
124933;65;11;69;1387;1293;1
124934;65;11;83;1588;1454;1
124935;65;11;32;1699;1538;1
124936;65;11;85;1803;1713;1
124937;65;11;78;2073;1914;1
124938;65;11;65;2295;2120;1
124939;65;11;32;2418;2243;1
124940;65;11;80;2803;2585;1
124941;65;11;82;3369;3213;1
124942;65;11;85;3457;3298;1
124943;65;11;69;3813;3684;1
124944;65;11;66;4217;3987;1
124945;65;11;65;4368;4197;1
124946;65;11;32;4476;4312;1
124947;65;11;68;4561;4462;1
124948;65;11;69;4777;4622;1
124949;65;11;32;4862;4690;1
124950;65;11;69;5021;4892;1
124951;65;11;83;5261;5092;1
124952;65;11;67;5726;5616;1
124953;65;11;82;6061;5931;1
124954;65;11;73;6191;6020;1
124955;65;11;84;6356;6206;1
124956;65;11;85;6516;6336;1
124957;65;11;82;6806;6600;1
124958;65;11;65;6955;6747;1
124959;65;11;44;7564;7389;1
124960;65;11;32;8119;7950;1
124961;65;11;73;8299;8099;1
124962;65;11;78;8419;8245;1
124963;65;11;71;8759;8604;1
124964;65;11;82;9189;8929;1
124965;65;11;69;9268;9098;1
124966;65;11;83;9883;9659;1
124967;65;11;65;10188;9823;1
124968;65;11;82;10288;10092;1
124969;65;11;32;10487;10303;1
124970;65;11;49;11267;11116;1
124971;65;11;55;11628;11452;1
124972;65;11;54;11852;11741;1
124973;65;11;46;12506;12360;1
124974;65;11;53;13450;13255;1
124975;65;11;52;13520;13364;1
124976;65;11;32;13990;13800;1
124977;65;11;76;14155;14004;1
124978;65;11;85;14254;14089;1
124979;65;11;69;14544;14394;1
124980;65;11;71;14869;14688;1
124981;65;11;79;15064;14884;1
124982;65;11;32;15188;15044;1
124983;65;11;79;15489;15314;1
124984;65;11;84;15755;15543;1
124985;65;11;82;15803;15658;1
124986;65;11;79;15944;15733;1
124987;65;11;32;16063;15918;1
124988;65;11;67;16283;16119;1
124989;65;11;79;16403;16169;1
124990;65;11;77;16679;16448;1
124991;65;11;79;16774;16562;1
124992;65;11;32;16837;16638;1
124993;65;11;57;17742;17467;1
124994;65;11;56;17847;17662;1
124995;65;11;55;18101;17931;1
124996;65;11;46;18576;18426;1
124997;65;11;49;19900;19640;1
124998;65;11;53;19954;19800;1
124999;65;11;44;21923;21798;1
125000;65;11;32;23078;22913;1
125001;65;11;65;23567;23487;1
125002;65;11;72;23972;23796;1
125003;65;11;79;24046;23902;1
125004;65;11;82;24412;24227;1
125005;65;11;65;24562;24367;1
125006;65;11;32;24781;24606;1
125007;65;11;83;25211;24901;1
125008;65;11;69;25235;25036;1
125009;65;11;71;25530;25367;1
125010;65;11;85;25630;25480;1
125011;65;11;73;25700;25551;1
125012;65;11;77;26081;25860;1
125013;65;11;79;26145;25990;1
125014;65;11;83;26290;26161;1
125015;65;11;32;26434;26269;1
125016;65;11;80;26650;26460;1
125017;65;11;65;26750;26600;1
125018;65;11;82;26930;26767;1
125019;65;11;65;27068;26870;1
125020;65;11;32;27204;27034;1
125021;65;11;73;27359;27229;1
125022;65;11;78;27560;27409;1
125023;65;11;84;27795;27574;1
125024;65;11;69;27974;27810;1
125025;65;11;78;28248;28124;1
125026;65;11;84;28544;28328;1
125027;65;11;65;28839;28524;1
125028;65;11;82;28882;28683;1
125029;65;11;32;29008;28869;1
125030;65;11;68;29282;29178;1
125031;65;11;69;29523;29367;1
125032;65;11;84;29842;29642;1
125033;65;11;69;29998;29752;1
125034;65;11;82;30117;29973;1
125035;65;11;77;30467;30273;1
125036;65;11;73;30564;30407;1
125037;65;11;78;30757;30608;1
125038;65;11;65;30997;30737;1
125039;65;11;82;31066;30891;1
125040;65;11;32;31191;31051;1
125041;65;11;81;31442;31277;1
125042;65;11;85;31502;31351;1
125043;65;11;73;31571;31456;1
125044;65;11;69;31806;31632;1
125045;65;11;78;31986;31786;1
125046;65;11;32;32125;31931;1
125047;65;11;69;32391;32275;1
125048;65;11;83;32596;32506;1
125049;65;11;32;32746;32575;1
125050;65;11;76;32890;32726;1
125051;65;11;65;33011;32845;1
125052;65;11;32;33105;32920;1
125053;65;11;80;33316;33085;1
125054;65;11;69;33487;33240;1
125055;65;11;82;33544;33385;1
125056;65;11;83;34369;34295;1
125057;65;11;79;34728;34600;1
125058;65;11;78;34988;34879;1
125059;65;11;65;35174;35004;1
125060;65;11;32;35293;35188;1
125061;65;11;81;35474;35328;1
125062;65;11;85;35518;35418;1
125063;65;11;69;35694;35543;1
125064;65;11;32;35808;35660;1
125065;65;11;69;36002;35873;1
125066;65;11;83;36243;36107;1
125067;65;11;67;36647;36567;1
125068;65;11;82;37201;36992;1
125069;65;11;73;37386;37252;1
125070;65;11;66;37945;37791;1
125071;65;11;69;38241;38075;1
125072;65;11;46;38774;38626;1
125073;65;11;69;39904;39779;1
125074;65;11;83;40119;39994;1
125075;65;11;32;40425;40239;1
125076;65;11;76;40524;40369;1
125077;65;11;65;40674;40504;1
125078;65;11;32;40811;40656;1
125079;65;11;80;41098;40928;1
125080;65;11;82;41319;41167;1
125081;65;11;73;41427;41288;1
125082;65;11;77;41774;41637;1
125083;65;11;69;41958;41755;1
125084;65;11;82;42013;41868;1
125085;65;11;65;42258;42113;1
125086;65;11;32;42367;42239;1
125087;65;11;67;42618;42428;1
125088;65;11;65;42712;42558;1
125089;65;11;80;43086;42855;1
125090;65;11;84;43348;43183;1
125091;65;11;85;43442;43302;1
125092;65;11;82;43747;43561;1
125093;65;11;65;43871;43687;1
125094;65;11;32;44071;43931;1
125095;65;11;81;44466;44320;1
125096;65;11;85;44527;44421;1
125097;65;11;69;44680;44541;1
125098;65;11;32;44901;44741;1
